ID1_G,ID2_G,ID_T_G,ID_R_G,RESULT_G,DATE_G
43019,39613,11750,4,7-6(2) 6-4 2-6 6-7(5) 8-6,2015-07-01 00:00:00
44266,9876,11750,4,5-7 6-4 6-2 6-7(5) 6-3,2015-07-01 00:00:00
44276,23141,11750,4,7-5 7-6(2) 6-3,2015-07-01 00:00:00
7540,1035,11750,5,6-3 7-6(4) 6-3,2015-07-01 00:00:00
13429,24008,11750,5,6-3 3-6 7-6(2) 6-4,2015-07-01 00:00:00
672,20650,11750,5,5-7 6-4 5-7 6-3 6-4,2015-07-01 00:00:00
4009,9831,11750,5,6-7(5) 2-6 6-3 6-2 6-4,2015-07-01 00:00:00
10014,10507,12073,5,3-6 7-6(8) 7-6(2),2015-07-01 00:00:00
25543,3996,12073,5,5-7 7-6(2) 6-3,2015-07-01 00:00:00
12871,2107,12073,5,7-6(2) 7-6(5),2015-07-01 00:00:00
41724,44296,12073,9,2-6 6-4 10-5,2015-07-01 00:00:00
44286,35952,12074,4,6-1 6-3,2015-07-01 00:00:00
8721,3639,12074,5,6-3 6-1,2015-07-01 00:00:00
10202,14465,12074,5,3-6 6-1 6-4,2015-07-01 00:00:00
24740,30064,11750,4,6-1 6-3 6-3,2015-07-01 00:00:00
44260,44267,11750,4,7-5 6-4 6-3,2015-07-01 00:00:00
30507,44270,11750,4,1-6 7-6(3) 6-3 4-6 6-3,2015-07-01 00:00:00
26300,39614,11750,4,6-3 6-4 6-7(5) 6-1,2015-07-01 00:00:00
7459,11701,11750,5,6-7(5) 7-6(6) 6-4 6-4,2015-07-01 00:00:00
6101,9833,11750,5,6-3 4-6 7-6(6) 4-6 7-5,2015-07-01 00:00:00
1092,5054,11750,5,6-3 6-4 7-5,2015-07-01 00:00:00
9259,14745,12073,5,7-6(4) 6-3,2015-07-01 00:00:00
20043,16386,12073,9,3-6 6-3 12-10,2015-07-01 00:00:00
16275,38155,12073,9,6-3 6-2,2015-07-01 00:00:00
616,8515,12074,5,6-0 6-0,2015-07-01 00:00:00
20492,44284,12074,9,3-6 7-5 10-5,2015-07-01 00:00:00
5961,8806,11750,5,w/o,2015-07-01 00:00:00
44288,44302,12074,4,6-2 6-3,2015-07-01 00:00:00
44292,44291,12073,4,w/o,2015-07-01 00:00:00
15521,35431,11750,4,6-3 6-3 6-3,2015-07-02 00:00:00
44271,27224,11750,4,7-6(4) 6-3 6-7(4) 6-2,2015-07-02 00:00:00
30263,44272,11750,4,7-5 6-4 6-3,2015-07-02 00:00:00
38993,38357,11750,4,6-4 6-3 6-4,2015-07-02 00:00:00
7772,18017,11750,5,6-2 7-6(4) 3-6 6-3,2015-07-02 00:00:00
1075,6081,11750,5,6-1 6-1 6-4,2015-07-02 00:00:00
1837,12043,11750,5,2-6 4-6 6-3 6-3 6-3,2015-07-02 00:00:00
9488,11517,11750,5,7-5 6-4 7-6(6),2015-07-02 00:00:00
25543,10014,12073,9,6-0 7-5,2015-07-02 00:00:00
7757,13617,12073,9,1-6 6-3 6-2,2015-07-02 00:00:00
641,18477,12074,5,5-7 7-5 6-3,2015-07-02 00:00:00
40857,34465,11750,4,4-6 6-3 6-4 6-2,2015-07-02 00:00:00
14093,44269,11750,4,6-3 6-3 6-2,2015-07-02 00:00:00
43610,35632,11750,4,6-7(6) 3-6 7-6(1) 6-2 8-6,2015-07-02 00:00:00
21097,41095,11750,4,6-4 3-6 4-6 7-6(2) 6-4,2015-07-02 00:00:00
9094,4067,11750,5,6-3 6-4 1-6 6-3,2015-07-02 00:00:00
3985,6691,11750,5,6-3 6-4 6-4,2015-07-02 00:00:00
791,25165,11750,5,4-6 6-4 6-7(3) 6-1 6-1,2015-07-02 00:00:00
4010,6642,11750,5,6-1 6-1 6-7(5) 6-1,2015-07-02 00:00:00
14716,468,11750,5,7-5 3-6 6-3 2-6 6-4,2015-07-02 00:00:00
19,4061,11750,5,6-4 6-2 6-2,2015-07-02 00:00:00
9259,12871,12073,9,7-6(1) ret.,2015-07-02 00:00:00
25533,23100,12074,5,6-1 6-4,2015-07-02 00:00:00
26445,44286,12074,9,6-4 6-4,2015-07-02 00:00:00
5150,20306,11750,4,6-3 6-4 6-3,2015-07-02 00:00:00
28144,41549,11750,4,6-1 7-6(2) 6-2,2015-07-02 00:00:00
44169,25121,11750,5,6-3 7-5 7-6(3),2015-07-02 00:00:00
7295,10995,11750,5,6-4 3-6 6-2 6-4,2015-07-02 00:00:00
4003,677,11750,5,7-5 3-6 6-4 6-4,2015-07-02 00:00:00
831,578,11750,5,6-1 6-4 6-4,2015-07-02 00:00:00
1841,4146,11750,5,6-4 1-6 4-6 7-6(4) 6-4,2015-07-02 00:00:00
5917,7806,11750,5,7-6(5) 6-3 7-5,2015-07-02 00:00:00
6431,3054,12073,9,6-3 6-2,2015-07-02 00:00:00
16275,41724,12073,10,6-2 6-4,2015-07-02 00:00:00
13820,619,12074,5,6-2 6-1,2015-07-02 00:00:00
40427,28978,11750,4,7-6(5) 1-6 4-6 7-6(4) 6-4,2015-07-02 00:00:00
655,7452,11750,5,5-7 6-3 6-4 6-7(4) 13-11,2015-07-02 00:00:00
20104,28073,12074,5,6-2 6-2,2015-07-02 00:00:00
44288,44289,12074,9,6-3 6-7(3) 10-7,2015-07-01 00:00:00
34447,44268,11750,4,3-0 ret.,2015-07-02 00:00:00
44273,17763,11750,4,7-5 6-2 7-6(3),2015-07-02 00:00:00
43322,30654,11750,4,6-7(5) 7-5 7-5 3-2 ret.,2015-07-02 00:00:00
25332,44278,11750,4,6-4 4-0 ret.,2015-07-02 00:00:00
41312,44276,11750,5,w/o,2015-07-02 00:00:00
38278,44266,11750,5,7-5 7-6(5) 7-6(5),2015-07-03 00:00:00
44260,15323,11750,5,6-4 6-3 6-4,2015-07-03 00:00:00
36588,43322,11750,5,6-3 6-3 7-6(4),2015-07-03 00:00:00
1092,672,11750,6,6-4 6-3 6-4,2015-07-03 00:00:00
11226,4009,11750,6,6-3 6-4 6-2,2015-07-03 00:00:00
674,11953,11750,6,6-3 6-4 6-4,2015-07-03 00:00:00
22434,11704,11750,6,5-7 7-5 7-6(3) 6-3,2015-07-03 00:00:00
8721,10202,12074,9,6-2 7-6(6),2015-07-03 00:00:00
616,7801,12074,9,7-5 6-4,2015-07-03 00:00:00
40857,43019,11750,5,7-6(4) 6-4 3-6 6-7(5) 11-9,2015-07-03 00:00:00
34447,36399,11750,5,1-6 3-6 6-4 6-2 15-13,2015-07-03 00:00:00
26300,30263,11750,5,6-1 7-6(6) 4-6 6-1,2015-07-03 00:00:00
25332,38993,11750,5,7-6(2) 6-7(4) 2-6 7-6(5) 6-4,2015-07-03 00:00:00
5992,11522,11750,6,6-3 6-3 6-3,2015-07-03 00:00:00
7459,7540,11750,6,6-4 7-6(6) 6-3,2015-07-03 00:00:00
7757,25543,12073,10,7-6(2) 6-4,2015-07-03 00:00:00
13820,641,12074,9,6-0 6-3,2015-07-03 00:00:00
5150,24740,11750,5,6-1 5-7 7-6(3) 6-3,2015-07-03 00:00:00
13429,5961,11750,6,6-2 6-7(3) 2-6 6-1 6-3,2015-07-03 00:00:00
9259,6431,12073,10,6-2 6-4,2015-07-03 00:00:00
25533,20104,12074,9,6-4 6-3,2015-07-03 00:00:00
44288,26445,12074,10,7-6(4) 4-6 10-8,2015-07-03 00:00:00
20492,37351,12074,10,6-2 4-6 10-3,2015-07-03 00:00:00
39067,44292,12073,9,6-1 6-4,2015-07-02 00:00:00
39067,20043,12073,10,6-3 6-4,2015-07-03 00:00:00
18497,23633,12246,1,6-2 6-3,2015-07-04 00:00:00
26949,3685,12246,1,6-1 6-2,2015-07-04 00:00:00
10400,2748,12246,1,6-1 6-0,2015-07-04 00:00:00
38427,32068,12246,1,6-2 6-1,2015-07-04 00:00:00
2107,13683,12246,1,6-3 6-4,2015-07-04 00:00:00
29965,8483,12246,1,5-2 ret.,2015-07-04 00:00:00
14856,34154,12246,1,6-0 6-2,2015-07-04 00:00:00
7295,4003,11750,6,6-4 7-6(3) 4-6 6-3,2015-07-04 00:00:00
1837,14716,11750,6,7-6(4) 6-0 6-1,2015-07-04 00:00:00
39306,28600,11751,4,6-2 6-2,2015-07-04 00:00:00
29663,30626,11751,4,7-6(2) 6-1,2015-07-04 00:00:00
29829,29457,11751,4,6-4 6-0,2015-07-04 00:00:00
34337,38634,11751,4,3-6 6-3 6-1,2015-07-04 00:00:00
39067,16275,12073,12,6-1 7-5,2015-07-04 00:00:00
18497,7968,12246,2,6-4 6-2,2015-07-04 00:00:00
25543,26949,12246,2,7-5 6-2,2015-07-04 00:00:00
10400,14588,12246,2,6-3 6-1,2015-07-04 00:00:00
29801,44273,11750,5,5-7 7-6(3) 7-6(4) 7-5,2015-07-04 00:00:00
29167,27731,12248,1,6-3 6-1,2015-07-05 00:00:00
10593,29883,12248,1,6-4 6-2,2015-07-05 00:00:00
24240,13722,12248,1,7-5 4-6 6-3,2015-07-05 00:00:00
32729,33452,11751,4,7-6(3) 7-5,2015-07-04 00:00:00
26602,25703,11751,4,6-3 6-4,2015-07-04 00:00:00
21520,29197,12247,1,6-3 6-3,2015-07-05 00:00:00
22269,22113,12248,1,6-1 6-2,2015-07-05 00:00:00
11020,22773,12248,2,6-2 7-5,2015-07-05 00:00:00
27111,28815,12248,2,6-1 6-4,2015-07-05 00:00:00
18736,18368,12248,2,3-6 6-1 6-1,2015-07-05 00:00:00
1128,23730,12248,2,7-5 6-4,2015-07-05 00:00:00
17005,20138,12248,2,6-3 6-4,2015-07-05 00:00:00
23998,29176,12248,2,6-3 6-4,2015-07-05 00:00:00
10593,29167,12248,2,6-2 6-2,2015-07-05 00:00:00
24240,22269,12248,2,6-4 4-6 6-3,2015-07-05 00:00:00
20396,10904,12247,2,6-4 ret.,2015-07-06 00:00:00
11981,23100,12247,2,6-3 6-1,2015-07-06 00:00:00
12498,36823,12247,2,6-0 6-0,2015-07-06 00:00:00
20542,10879,12247,2,6-3 7-5,2015-07-06 00:00:00
17359,1782,12247,2,6-3 6-0,2015-07-06 00:00:00
20465,21520,12247,2,6-0 6-3,2015-07-06 00:00:00
29932,28992,11751,4,6-3 6-2,2015-07-06 00:00:00
27469,27114,11751,4,6-3 6-4,2015-07-06 00:00:00
34861,39438,11751,4,6-1 6-1,2015-07-06 00:00:00
29935,37276,11751,4,6-1 6-1,2015-07-06 00:00:00
13447,10231,12246,4,6-4 7-6(2),2015-07-06 00:00:00
563,13765,12246,4,6-1 6-1,2015-07-06 00:00:00
1113,18122,12247,2,6-3 6-3,2015-07-06 00:00:00
11948,3682,12247,2,6-3 6-4,2015-07-06 00:00:00
38278,44260,11750,6,7-6(4) 6-7(5) 7-6(5) 7-6(8),2015-07-06 00:00:00
34447,43610,11750,6,7-6(7) 6-3 7-6(1),2015-07-06 00:00:00
40427,30507,11750,6,7-6(7) 3-6 7-5 6-1,2015-07-06 00:00:00
26300,29801,11750,6,6-3 7-5 3-6 2-6 6-2,2015-07-06 00:00:00
674,22434,11750,7,7-5 6-1 6-7(7) 7-6(6),2015-07-06 00:00:00
9094,7295,11750,7,4-6 6-7(4) 6-4 6-3 6-3,2015-07-06 00:00:00
37085,26599,11751,4,6-1 6-3,2015-07-06 00:00:00
28685,26473,11751,4,6-2 6-2,2015-07-06 00:00:00
29906,26922,11751,4,5-7 6-2 6-4,2015-07-06 00:00:00
26925,35036,11751,4,6-3 6-7(3) 7-5,2015-07-06 00:00:00
6431,17928,12246,4,6-2 6-4,2015-07-06 00:00:00
7970,14745,12246,4,6-4 6-2,2015-07-06 00:00:00
5150,40857,11750,6,7-6(4) 6-3 6-1,2015-07-06 00:00:00
1092,11226,11750,7,7-6(3) 7-6(7) 6-4,2015-07-06 00:00:00
1075,655,11750,7,7-6(7) 6-4 5-7 6-4,2015-07-06 00:00:00
28087,39309,11751,4,4-6 6-3 13-11,2015-07-06 00:00:00
25365,30087,11751,4,7-5 6-1,2015-07-06 00:00:00
40879,24727,12246,4,7-5 6-4,2015-07-06 00:00:00
35338,44587,12246,4,6-7(8) 6-4 10-5,2015-07-06 00:00:00
24791,23483,12246,4,6-2 6-4,2015-07-06 00:00:00
20396,20465,12247,3,6-4 6-7(4) 6-2,2015-07-06 00:00:00
25332,15925,11750,6,6-1 6-4 7-6(6),2015-07-06 00:00:00
6101,13429,11750,7,6-4 4-6 6-3 7-5,2015-07-06 00:00:00
4010,831,11750,7,6-3 6-3 6-2,2015-07-06 00:00:00
19,1837,11750,7,6-2 6-2 6-3,2015-07-06 00:00:00
34182,28492,11751,4,6-4 5-7 8-6,2015-07-06 00:00:00
30849,34560,11751,4,7-6(2) 6-3,2015-07-06 00:00:00
11981,12498,12247,3,7-5 6-3,2015-07-06 00:00:00
20542,17359,12247,3,7-6(3) 6-4,2015-07-06 00:00:00
1113,11948,12247,3,6-2 6-1,2015-07-06 00:00:00
17005,1128,12248,3,7-6(6) 6-4,2015-07-06 00:00:00
11020,27111,12248,3,6-4 7-5,2015-07-06 00:00:00
28144,36588,11750,6,6-3 7-6(6) 6-7(5) 3-6 8-6,2015-07-06 00:00:00
34511,30419,11751,4,6-7(5) 6-4 6-4,2015-07-06 00:00:00
10593,23998,12248,3,6-0 6-4,2015-07-06 00:00:00
18736,24240,12248,3,3-6 7-6(6) 6-0,2015-07-06 00:00:00
5136,17675,12248,4,7-6(0) 6-3,2015-07-06 00:00:00
26900,8790,12248,4,2-6 7-5 7-6(2),2015-07-06 00:00:00
11009,8515,12248,4,4-6 6-1 6-2,2015-07-06 00:00:00
26228,17830,12248,4,6-4 6-2,2015-07-06 00:00:00
34686,39441,11751,4,7-6(4) 7-6(11),2015-07-06 00:00:00
33502,28074,11751,4,7-5 4-6 6-3,2015-07-06 00:00:00
28073,34539,11751,4,6-1 7-6(6),2015-07-06 00:00:00
29663,33648,11751,5,7-6(5) 6-3,2015-07-07 00:00:00
26925,31446,11751,5,6-1 6-2,2015-07-07 00:00:00
26602,34337,11751,5,6-3 6-3,2015-07-07 00:00:00
20648,3996,12246,4,6-1 6-4,2015-07-07 00:00:00
7818,1264,12246,4,6-2 7-5,2015-07-07 00:00:00
5129,25543,12246,4,6-4 6-4,2015-07-07 00:00:00
9259,26218,12246,4,6-4 2-6 6-4,2015-07-07 00:00:00
5992,7459,11750,7,6-7(6) 6-7(6) 6-1 6-4 7-5,2015-07-07 00:00:00
28144,26300,11750,9,6-4 7-6(3) 6-3,2015-07-07 00:00:00
29932,29149,11751,5,6-1 6-2,2015-07-07 00:00:00
27469,30470,11751,5,6-3 7-6(3),2015-07-07 00:00:00
28742,34861,11751,5,6-7(6) 7-5 6-2,2015-07-07 00:00:00
28685,37085,11751,5,3-6 6-3 6-3,2015-07-07 00:00:00
34511,34686,11751,5,6-4 6-1,2015-07-07 00:00:00
33502,34182,11751,5,6-2 6-3,2015-07-07 00:00:00
30849,29906,11751,5,6-4 6-4,2015-07-07 00:00:00
35957,30978,11751,5,6-3 6-1,2015-07-07 00:00:00
14432,854,12246,4,2-6 6-2 6-4,2015-07-07 00:00:00
2379,875,12246,4,6-3 3-6 7-5,2015-07-07 00:00:00
6458,23640,12246,4,6-3 6-4,2015-07-07 00:00:00
2179,1035,12246,4,6-4 6-2,2015-07-07 00:00:00
3639,9839,12247,4,6-2 6-3,2015-07-07 00:00:00
20655,7455,12247,4,7-5 6-1,2015-07-07 00:00:00
34447,40427,11750,9,6-4 6-3 7-6(2),2015-07-07 00:00:00
28087,34103,11751,5,6-4 4-6 6-4,2015-07-07 00:00:00
29935,30526,11751,5,6-4 3-6 6-2,2015-07-07 00:00:00
3054,1003,12246,4,6-1 6-0,2015-07-07 00:00:00
13277,5083,12246,4,2-6 6-3 6-4,2015-07-07 00:00:00
24008,17837,12246,4,6-0 1-6 6-3,2015-07-07 00:00:00
34907,42716,12247,4,6-1 6-4,2015-07-07 00:00:00
18648,12190,12247,4,6-4 1-6 6-4,2015-07-07 00:00:00
44169,25332,11750,9,4-6 6-2 6-2 6-4,2015-07-07 00:00:00
29829,27531,11751,5,7-6(7) 6-4,2015-07-07 00:00:00
43619,44592,12247,4,4-6 6-4 10-8,2015-07-07 00:00:00
13987,13269,12247,4,3-6 7-6(5) 6-4,2015-07-07 00:00:00
20104,4454,12247,4,6-1 6-4,2015-07-07 00:00:00
34992,20936,12247,4,6-0 6-3,2015-07-07 00:00:00
12661,26221,12248,4,6-4 6-4,2015-07-07 00:00:00
18475,11406,12248,4,6-7(4) 6-2 6-2,2015-07-07 00:00:00
17123,19689,12248,4,6-4 6-1,2015-07-07 00:00:00
38278,5150,11750,9,5-7 6-4 7-6(9) 7-6(5),2015-07-07 00:00:00
44593,44594,12247,4,1-6 6-3 10-5,2015-07-07 00:00:00
11020,8313,12248,4,1-6 6-2 6-4,2015-07-07 00:00:00
891,8753,12248,4,6-3 6-2,2015-07-07 00:00:00
17005,18094,12248,4,7-6(7) 6-2,2015-07-07 00:00:00
20463,1936,12247,4,2-6 6-4 6-3,2015-07-07 00:00:00
38189,39490,12248,4,4-6 7-6(5) 10-8,2015-07-07 00:00:00
44599,44600,12248,4,1-6 7-6(3) 10-8,2015-07-07 00:00:00
27111,12662,12248,4,7-5 3-6 7-6(3),2015-07-07 00:00:00
7317,5103,12248,4,7-6(5) 1-6 6-3,2015-07-07 00:00:00
4084,29939,12248,4,6-3 6-1,2015-07-07 00:00:00
6642,13968,12248,4,7-6(5) 6-4,2015-07-07 00:00:00
10593,9649,12248,4,6-2 6-4,2015-07-07 00:00:00
44598,34867,12248,4,7-6(5) 6-4,2015-07-07 00:00:00
18736,29171,12248,4,6-1 7-6(2),2015-07-07 00:00:00
14177,10828,12246,4,6-4 5-7 7-6(0),2015-07-08 00:00:00
1113,13048,12247,4,6-4 6-2,2015-07-08 00:00:00
20193,11981,12247,4,6-3 6-1,2015-07-08 00:00:00
616,24084,12247,4,6-4 6-1,2015-07-08 00:00:00
29932,27469,11751,6,6-2 6-2,2015-07-08 00:00:00
28742,28685,11751,6,4-6 7-6(2) 6-2,2015-07-08 00:00:00
35957,30849,11751,6,6-3 6-2,2015-07-08 00:00:00
29663,26925,11751,6,6-3 7-6(5),2015-07-08 00:00:00
26115,29989,12246,4,6-3 6-7(5) 11-9,2015-07-08 00:00:00
13277,2379,12246,5,6-4 6-0,2015-07-08 00:00:00
9259,5129,12246,5,6-4 7-5,2015-07-08 00:00:00
563,2179,12246,5,6-3 6-2,2015-07-08 00:00:00
8721,23298,12247,4,7-5 6-1,2015-07-08 00:00:00
1747,695,12247,4,1-6 6-2 6-2,2015-07-08 00:00:00
34511,33502,11751,6,6-4 6-2,2015-07-08 00:00:00
29935,29829,11751,6,6-3 6-1,2015-07-08 00:00:00
36701,39067,12246,4,6-4 2-6 11-9,2015-07-08 00:00:00
20648,13447,12246,5,6-4 3-6 6-3,2015-07-08 00:00:00
7970,14177,12246,5,6-3 6-3,2015-07-08 00:00:00
6458,7818,12246,5,6-3 7-6(1),2015-07-08 00:00:00
1075,9094,11750,9,6-4 7-5 6-4,2015-07-08 00:00:00
19,4010,11750,9,6-3 7-5 6-2,2015-07-08 00:00:00
23654,27844,12246,4,6-3 7-5,2015-07-08 00:00:00
14432,3054,12246,5,6-3 1-6 6-4,2015-07-08 00:00:00
6431,24008,12246,5,6-7(5) 6-3 6-3,2015-07-08 00:00:00
23654,24791,12246,9,6-1 6-3,2015-07-08 00:00:00
37351,44591,12247,4,7-5 6-2,2015-07-08 00:00:00
44286,41119,12247,4,7-6(5) 6-4,2015-07-08 00:00:00
11224,9584,12247,4,6-4 6-1,2015-07-08 00:00:00
41734,34476,12247,4,4-6 6-1 10-7,2015-07-08 00:00:00
5992,6101,11750,9,6-4 6-4 6-4,2015-07-08 00:00:00
674,1092,11750,9,6-4 4-6 3-6 6-4 11-9,2015-07-08 00:00:00
20306,44586,12246,4,6-1 7-6(7),2015-07-08 00:00:00
38360,44588,12246,4,7-6(3) 7-6(6),2015-07-08 00:00:00
882,13820,12247,4,6-3 6-3,2015-07-08 00:00:00
19315,44295,12247,4,6-4 6-4,2015-07-08 00:00:00
20542,12534,12247,4,2-6 7-6(5) 6-3,2015-07-08 00:00:00
7317,11009,12248,5,7-6(6) 6-3,2015-07-08 00:00:00
18475,17005,12248,5,3-6 6-1 6-2,2015-07-08 00:00:00
17123,5136,12248,5,6-4 2-6 7-5,2015-07-08 00:00:00
32729,39306,11751,5,6-4 6-3,2015-07-07 00:00:00
28073,25365,11751,5,6-7(6) 7-6(3) 9-7,2015-07-07 00:00:00
28087,32729,11751,6,7-6(4) 6-3,2015-07-08 00:00:00
26602,28073,11751,6,6-4 6-0,2015-07-08 00:00:00
10995,13957,12247,4,7-6(11) 6-2,2015-07-08 00:00:00
11020,10593,12248,5,6-3 7-6(12),2015-07-08 00:00:00
4084,26900,12248,5,6-2 7-5,2015-07-08 00:00:00
6642,18736,12248,5,3-6 6-2 7-5,2015-07-08 00:00:00
20396,10415,12247,4,6-7(4) 6-4 6-1,2015-07-08 00:00:00
36831,39750,12248,4,7-5 6-2,2015-07-08 00:00:00
44596,19798,12248,4,6-3 6-4,2015-07-08 00:00:00
12661,891,12248,5,6-7(2) 7-5 7-6(5),2015-07-08 00:00:00
44601,44602,12248,4,3-6 7-6(4) 10-8,2015-07-08 00:00:00
26228,27111,12248,5,6-4 6-4,2015-07-08 00:00:00
44381,44597,12248,4,6-7(4) 6-1 10-5,2015-07-08 00:00:00
28155,44603,12248,4,w/o,2015-07-08 00:00:00
35957,29663,11751,9,7-5 7-6(3),2015-07-09 00:00:00
26602,29935,11751,9,6-4 1-6 6-4,2015-07-09 00:00:00
36701,26115,12246,9,6-7(3) 6-3 10-8,2015-07-09 00:00:00
7970,6458,12246,9,3-6 6-3 6-4,2015-07-09 00:00:00
20104,13987,12247,5,6-3 6-2,2015-07-09 00:00:00
34447,38278,11750,10,4-6 6-2 6-3 4-6 13-11,2015-07-09 00:00:00
29932,28742,11751,9,6-2 4-6 6-0,2015-07-09 00:00:00
28087,34511,11751,9,6-3 6-3,2015-07-09 00:00:00
1113,20463,12247,5,7-6(4) 6-2,2015-07-09 00:00:00
3639,20655,12247,5,6-4 2-6 6-4,2015-07-09 00:00:00
18648,616,12247,5,7-5 6-3,2015-07-09 00:00:00
13277,14432,12246,9,7-5 4-6 6-3,2015-07-09 00:00:00
20306,40879,12246,9,7-6(4) 6-7(3) 10-8,2015-07-09 00:00:00
1747,8721,12247,5,7-6(7) 3-6 6-3,2015-07-09 00:00:00
37351,44286,12247,9,6-3 6-7(4) 10-6,2015-07-09 00:00:00
28144,44169,11750,10,4-6 6-3 6-4 6-2,2015-07-09 00:00:00
20648,6431,12246,9,6-4 7-6(4),2015-07-09 00:00:00
38360,35338,12246,9,6-4 6-4,2015-07-09 00:00:00
10995,882,12247,5,6-3 5-7 6-2,2015-07-09 00:00:00
11224,20396,12247,5,7-6(4) 6-3,2015-07-09 00:00:00
41734,19315,12247,9,6-3 6-4,2015-07-09 00:00:00
44598,44599,12248,9,7-6(7) 6-2,2015-07-09 00:00:00
20542,20193,12247,5,7-5 4-6 6-3,2015-07-09 00:00:00
4084,11020,12248,9,7-6(4) 4-6 6-2,2015-07-09 00:00:00
36831,44596,12248,9,6-2 6-2,2015-07-09 00:00:00
44593,34992,12247,9,6-1 6-2,2015-07-09 00:00:00
18475,17123,12248,9,6-4 6-4,2015-07-09 00:00:00
44381,38189,12248,9,6-3 7-6(5),2015-07-09 00:00:00
7317,26228,12248,9,6-3 5-7 6-4,2015-07-09 00:00:00
28155,44601,12248,9,7-5 7-6(9),2015-07-09 00:00:00
12661,6642,12248,9,7-6(3) 6-7(6) 6-1,2015-07-09 00:00:00
563,9259,12246,9,w/o,2015-07-09 00:00:00
28087,29932,11751,10,6-3 7-6(13),2015-07-10 00:00:00
35957,26602,11751,10,7-6(3) 6-3,2015-07-10 00:00:00
563,7970,12246,10,6-3 6-3,2015-07-10 00:00:00
5992,674,11750,10,7-6(2) 6-4 6-4,2015-07-10 00:00:00
38360,23654,12246,10,6-2 6-4,2015-07-10 00:00:00
18648,3639,12247,9,6-3 6-2,2015-07-10 00:00:00
13277,20648,12246,10,7-5 6-2,2015-07-10 00:00:00
36701,20306,12246,10,6-2 3-6 10-8,2015-07-10 00:00:00
43619,34907,12247,9,7-6(4) 2-6 10-3,2015-07-10 00:00:00
19,1075,11750,10,7-5 7-5 6-4,2015-07-10 00:00:00
20104,1113,12247,9,6-3 7-6(5),2015-07-10 00:00:00
20542,1747,12247,9,7-6(3) 6-4,2015-07-10 00:00:00
37351,43619,12247,10,7-5 7-6(6),2015-07-10 00:00:00
44593,41734,12247,10,3-6 6-4 10-7,2015-07-10 00:00:00
10995,11224,12247,9,6-4 6-1,2015-07-10 00:00:00
18475,7317,12248,10,6-2 6-4,2015-07-10 00:00:00
4084,12661,12248,10,6-0 6-4,2015-07-10 00:00:00
36831,44381,12248,10,6-2 6-3,2015-07-10 00:00:00
8659,30356,12249,1,6-1 6-3,2015-07-11 00:00:00
11884,14694,12249,1,6-3 6-3,2015-07-11 00:00:00
11410,24932,12249,1,6-7(2) 6-2 6-2,2015-07-11 00:00:00
1132,30865,12249,1,6-1 4-6 6-4,2015-07-11 00:00:00
30804,11112,12249,1,6-3 6-3,2015-07-11 00:00:00
21254,14047,12250,1,6-2 6-1,2015-07-11 00:00:00
38360,36701,12246,12,3-6 6-1 10-5,2015-07-11 00:00:00
13758,26951,12249,1,6-4 6-1,2015-07-11 00:00:00
29040,26471,12249,1,6-3 7-5,2015-07-11 00:00:00
23392,2107,12249,1,6-3 6-4,2015-07-11 00:00:00
3054,9634,12249,1,6-0 6-0,2015-07-11 00:00:00
29779,44810,12249,1,6-4 6-2,2015-07-11 00:00:00
10400,21631,12249,1,6-2 7-6(6),2015-07-11 00:00:00
12316,6302,12250,1,6-4 6-4,2015-07-11 00:00:00
6928,8483,12250,1,7-6(1) 1-6 7-5,2015-07-11 00:00:00
19689,9535,11752,1,6-0 6-3,2015-07-11 00:00:00
13277,563,12246,12,6-2 6-4,2015-07-11 00:00:00
12614,13683,12249,1,7-6(2) 6-0,2015-07-11 00:00:00
11208,36942,12249,1,6-2 6-3,2015-07-11 00:00:00
7895,36262,12249,1,6-2 6-2,2015-07-11 00:00:00
17289,18627,12249,1,3-6 6-1 6-4,2015-07-11 00:00:00
18122,26375,12250,1,6-1 6-4,2015-07-11 00:00:00
22069,13651,12250,1,6-4 6-3,2015-07-11 00:00:00
17005,20138,11752,1,6-3 7-5,2015-07-11 00:00:00
10901,28175,11752,1,7-6(5) 6-1,2015-07-11 00:00:00
11406,8515,11752,1,6-3 6-1,2015-07-11 00:00:00
1049,13968,11752,1,6-3 3-6 6-2,2015-07-11 00:00:00
37351,44593,12247,12,6-4 6-1,2015-07-11 00:00:00
23365,29720,12249,1,6-3 6-3,2015-07-11 00:00:00
3034,2119,12250,1,6-1 6-3,2015-07-11 00:00:00
27082,31859,12250,1,6-3 6-2,2015-07-11 00:00:00
34447,28144,11750,12,7-6(5) 6-4 6-4,2015-07-11 00:00:00
16994,30021,11752,1,3-6 6-2 6-4,2015-07-11 00:00:00
11352,16,11752,1,7-6(1) 7-6(4),2015-07-11 00:00:00
9521,18496,11752,1,6-4 7-6(2),2015-07-11 00:00:00
775,8305,11752,1,6-1 6-4,2015-07-11 00:00:00
19942,11959,11752,1,7-6(9) 6-3,2015-07-11 00:00:00
575,12896,11752,1,4-6 7-6(5) 6-4,2015-07-11 00:00:00
18648,20542,12247,10,7-6(3) 4-6 6-3,2015-07-11 00:00:00
1128,3694,11752,1,6-3 2-6 6-3,2015-07-11 00:00:00
9649,18770,11752,1,6-4 6-3,2015-07-11 00:00:00
8396,3164,11752,1,6-7(3) 7-5 6-3,2015-07-11 00:00:00
